type_Ghost_PREDICTION,type_Ghoul_PREDICTION,type_Goblin_PREDICTION,type_PREDICTION,id,bone_length,rotting_flesh,hair_length,has_soul,color
0.9071949124,0.0328312777,0.0599738285,Ghost,718,0.22240287356297203,0.6444399912301582,0.5237549068591283,0.29585904682886977,clear
0.9182883501,0.0288938861,0.0528177433,Ghost,720,0.3464713936741479,0.6322228952541871,0.43641084084107734,0.2790547503174927,white
0.0492902808,0.6405019164,0.3102077842,Ghoul,723,0.5621734163398626,0.7111071642990058,0.6021340865802338,0.5425857864845062,white
0.0183290336,0.8010291457,0.1806417853,Ghoul,724,0.5422613374509694,0.4945874976344352,0.6645135717049054,0.582130403490061,white
0.0500066243,0.7669326663,0.1830607206,Ghoul,725,0.5128113695536631,0.2922262495063947,0.3621082079715759,0.6629255024370009,white
0.9523742795,0.0208300631,0.0267956704,Ghost,726,0.2804961402936706,0.5913693932596328,0.22582163338642042,0.27341315063426685,white
0.9316729307,0.0271367803,0.0411902443,Ghost,730,0.3122351643115108,0.7665938211534642,0.31603878611528197,0.3363753769381051,clear
0.1700915992,0.4448466301,0.3850618005,Ghoul,735,0.4286171699593184,0.6059574791418952,0.5049351952672163,0.583252163792565,white
0.251249671,0.4874100089,0.2613402903,Ghoul,738,0.5496917500632343,0.5600106527018318,0.44975026317361083,0.44648555525519873,white
0.0405541025,0.5930255651,0.3664203584,Ghoul,740,0.44570602982840607,0.6668649973358806,0.6424608810405091,0.7531571906418796,white
0.9621005058,0.0181137435,0.0197858028,Ghost,742,0.3563410446533098,0.7141193197435289,0.3147506974934544,0.21387416672244944,black
0.2246317565,0.1700084955,0.6053597331,Goblin,744,0.39646444191181024,0.2894384918287329,0.4168757041208541,0.6322238150099497,blood
0.2074890137,0.6451042295,0.1474067271,Ghoul,748,0.5366173409720927,0.570873054682669,0.33214674441066766,0.625818509208283,black
0.061636515,0.4328047633,0.5055587292,Goblin,749,0.446405225546098,0.3847624723433853,0.6905163469960328,0.40797604354967515,white
0.2443611324,0.5237767696,0.2318621129,Ghoul,752,0.4441841353358505,0.37696429867319,0.844966569721814,0.2917862577408698,black
0.5584993958,0.1065998077,0.3349007964,Ghost,755,0.2537870694350175,0.24497896323045334,0.49391422594811296,0.43595247547605653,clear
0.0797986984,0.6858903766,0.2343109399,Ghoul,757,0.32925849147444886,0.6388482736579941,0.7318181002004801,0.5538740933921957,green
0.2452608794,0.1592939645,0.5954452157,Goblin,758,0.3615392166963684,0.427638866428967,0.45290910762805786,0.5340688481516157,white
0.967752099,0.0157271512,0.0165207125,Ghost,759,0.15941784447682733,0.8208730341565178,0.42862191786545656,0.0794510937474607,white
0.0778377429,0.4559549987,0.4662072062,Goblin,760,0.5953648453903516,0.42808792650303557,0.6122513342452856,0.3265944951563982,clear
0.768435955,0.1079183221,0.123645775,Ghost,762,0.41579351799705366,0.946246924212641,0.42810696214564536,0.35438625929216055,white
0.013371787,0.9295435548,0.0570846274,Ghoul,763,0.5863647804488342,0.542928011666642,0.5260042890733546,0.6988923042743628,black
0.3852257431,0.4797972441,0.1349770427,Ghoul,764,0.6827362586213996,0.5830412864276124,0.5250006264713919,0.40865122725702663,clear
0.9702513814,0.0133787459,0.0163698457,Ghost,765,0.2408864676910042,0.6326459988613098,0.37176370888248383,0.019438236596011273,black
0.9152920842,0.0306125749,0.0540953726,Ghost,767,0.20914105111243614,0.35689619493181884,0.46539079989594073,0.2213936296034907,green
0.9118656516,0.0356155224,0.0525187999,Ghost,768,0.352981786821041,0.780451925467967,0.3235503578030113,0.4085428890663272,blue
0.0628047064,0.750020206,0.1871750951,Ghoul,769,0.5009513756678143,0.47561157165222145,0.5150518317466897,0.5862344777064505,clear
0.71196872,0.1469706744,0.141060546,Ghost,770,0.5468885634681441,0.461131043591811,0.35636870637603435,0.27123433756608795,blue
0.1440979838,0.4948881865,0.3610138893,Ghoul,771,0.38899932745097826,0.4215689857367156,0.46175094603215655,0.6390990972890823,green
0.1559748352,0.4345641732,0.4094609618,Ghoul,773,0.5440494141476854,0.3903219212457374,0.45751897613830517,0.4838160776908416,green
0.2411589026,0.5836625099,0.1751785725,Ghoul,774,0.5996678668529554,0.37669251446783764,0.7981472940538821,0.28544722762085595,white
0.0122846942,0.9588274956,0.0288877897,Ghoul,776,0.7422308753759779,0.22216206491333848,0.9998409353640688,0.7012410609965897,clear
0.0107425088,0.9273648858,0.0618926063,Ghoul,778,0.5344805429114484,0.5901232876516092,0.6671484623850706,0.6627421601241374,clear
0.0799587592,0.4823129773,0.4377283156,Ghoul,780,0.3685116304778206,0.5247533311555668,0.6520496362735653,0.6048148844648011,green
0.0530156344,0.6379458904,0.3090385199,Ghoul,781,0.49394419882740837,0.45450279762434903,0.501895969786487,0.5964305299147631,clear
0.1002382115,0.2455772609,0.6541845202,Goblin,782,0.4730987411897035,0.23493720314780153,0.3788780398660684,0.575423211429828,white
0.8225597143,0.0652780458,0.1121622771,Ghost,783,0.2480902659073821,0.37553349420228077,0.3191594804124451,0.5215226758076992,clear
0.0342135578,0.2671765685,0.6986098289,Goblin,784,0.44180991100295053,0.18824229243045365,0.5492013138917722,0.5906091413286165,clear
0.8118127584,0.0675395355,0.1206477359,Ghost,787,0.37751967216478055,0.5908002727146612,0.5581591232556733,0.24728170596853846,white
0.0322572626,0.7926276326,0.1751150787,Ghoul,788,0.4088712179213722,0.6226497348632692,0.7383633686558156,0.602784226604599,white
0.0428127386,0.3674493134,0.5897379518,Goblin,789,0.43239014200611575,0.4054429081494342,0.6365427612922235,0.4975436980461207,green
0.8902217746,0.0344413742,0.0753367916,Ghost,790,0.30148112854137593,0.5745413889036604,0.38275020184360853,0.345191133499301,clear
0.8939133286,0.0422278717,0.063858822,Ghost,791,0.269575175698655,0.5215048694642801,0.15857461052363703,0.39849399373565936,white
0.0934632868,0.8039845824,0.1025520712,Ghoul,794,0.3105624475353331,0.7413292627155533,0.785861152703,0.625855631579269,white
0.0162083488,0.9147282839,0.0690633804,Ghoul,795,0.5478550221745124,0.6876118711240358,0.6815169415972667,0.6789705176587983,white
0.6253922582,0.1785116047,0.1960960925,Ghost,796,0.23779755030765962,0.4215345705951943,0.5010417952541173,0.47686123227608995,white
0.0804382861,0.8240582943,0.0955033898,Ghoul,798,0.47986545339163905,0.6061152956636793,0.43675878842247584,0.747448691927596,clear
0.7818647623,0.0420817882,0.1760534346,Ghost,799,0.2809770426986982,0.2357681126373447,0.2747504051542137,0.14731136745357065,white
0.0443399101,0.8793711662,0.0762889087,Ghoul,800,0.6033054288972668,0.6072371969766933,0.516253494241977,0.664046566366949,clear
0.1265535206,0.6171661615,0.2562803328,Ghoul,803,0.4521322884376673,0.5816810953921222,0.5124138887543578,0.6424825076369135,white
0.9285749793,0.0254575759,0.0459673963,Ghost,805,0.369353389253381,0.5744807695544699,0.40853258074632,0.2138820027977949,clear
0.0088324435,0.973304987,0.0178626031,Ghoul,806,0.4757596862905027,0.47551477152959587,0.7522496831538252,0.8132563259549813,clear
0.052293282,0.9015896916,0.0461169556,Ghoul,807,0.5785444427661345,0.5877669887728253,0.3936119578310074,0.7905853159203715,black
0.1888946295,0.2855198681,0.5255854726,Goblin,808,0.41814430337307956,0.4662239140445333,0.44628255031726305,0.6125871110285194,clear
0.0258043781,0.9212773442,0.0529183187,Ghoul,810,0.42198893374104635,0.6089377338393451,0.751774423216248,0.6075314817808185,green
0.7591549158,0.1740149856,0.0668300688,Ghost,811,0.5071162805259092,0.5778561512131284,0.32172000962575814,0.3695504549488844,blue
0.8774210811,0.0337928124,0.0887860581,Ghost,815,0.2820768132733049,0.6553378142771656,0.38550209419582243,0.36985159818884883,green
0.2200437188,0.4285223484,0.3514339328,Ghoul,816,0.317346127891784,0.5228750992985444,0.5018565255119848,0.5876764711649266,clear
0.9715259671,0.0161004402,0.0123735899,Ghost,818,0.22537650976365378,0.5923669656051938,0.26993196698747135,0.27352808552697666,blue
0.9410245419,0.023250401,0.0357250832,Ghost,821,0.10426174277481162,0.7121082760388406,0.42078829819045255,0.28758764818452087,blood
0.1541012973,0.2993783355,0.5465203524,Goblin,822,0.4197042288468951,0.3481519090127134,0.5100838195412023,0.37729687499280623,white
0.0687786043,0.6462379694,0.2849833965,Ghoul,823,0.40652266579289215,0.48584846963045497,0.6076231948729031,0.6933120717005687,clear
0.0451790504,0.6600764394,0.2947444618,Ghoul,824,0.4547653994930294,0.60924808388878,0.6719341850551729,0.4750515665295052,green
0.9106893539,0.0372417569,0.0520689078,Ghost,825,0.39546256292452575,0.5292274952410894,0.2259624857334317,0.2601612851802624,clear
0.198185131,0.5160565972,0.2857582569,Ghoul,826,0.6322145259113862,0.49277545476488277,0.4566656872448879,0.44635173909296677,clear
0.5764890313,0.1971787363,0.2263322175,Ghost,828,0.2940163355585526,0.571567489997207,0.3907359838641278,0.5242389991991264,white
0.1807172447,0.132900387,0.6863823533,Goblin,830,0.37887682082779195,0.3138358701263232,0.6270820334924967,0.4041956821132937,black
0.9007701278,0.0464312583,0.0527986065,Ghost,832,0.08133877297462674,0.4732520152952852,0.49920066199390384,0.23337576779463698,blue
0.9525329471,0.0258179158,0.0216491967,Ghost,833,0.24599803394836317,0.6562425334697574,0.48154533015328865,0.06947943599105064,blood
0.9678167701,0.0149649428,0.0172182694,Ghost,834,0.18065481886998183,0.712940464822041,0.3861788023014141,0.25549624532946924,white
0.0305180736,0.8101629615,0.1593189389,Ghoul,835,0.4707264554905934,0.6716222339260971,0.7242040111926005,0.5191060388686377,white
0.6043822169,0.255530864,0.140086934,Ghost,838,0.4708544626336483,0.5457437602353137,0.17361705880246886,0.3685885745228707,clear
0.0928105637,0.6228936911,0.2842957377,Ghoul,842,0.34555347754349347,0.49914124650795266,0.6028036860662531,0.7149648831190777,green
0.0089475606,0.9707197547,0.0203326382,Ghoul,844,0.6670387959960258,0.5168491607433907,0.8419458091113737,0.6291207643273653,white
0.9465066195,0.023260301,0.0302331019,Ghost,848,0.24694685765647692,0.6808735064015767,0.310767847326818,0.38912341185328636,green
0.0139943436,0.940511167,0.0454944707,Ghoul,850,0.6970773115494835,0.40098332502127354,0.7781194321940467,0.6335460808948606,clear
0.9078463316,0.0668149665,0.0253387596,Ghost,852,0.5286968307487865,0.6977040226927095,0.151532439832786,0.2558912131282485,black
0.0511432327,0.6140403748,0.3348163664,Ghoul,853,0.5689027571035806,0.4378496810731459,0.5475044662844424,0.5235873820158474,blue
0.0244518872,0.7608021498,0.2147459984,Ghoul,854,0.525670243864605,0.46086471977537247,0.6597153044809095,0.5450230869435263,white
0.2456433028,0.5646829605,0.1896737218,Ghoul,856,0.3228445996740023,0.5988987702049376,0.5037758643669781,0.6791682702131585,green
0.7606748343,0.0931290984,0.146196112,Ghost,857,0.4425084785650099,0.5288045696132504,0.3933644851959032,0.2255920106899398,clear
0.3387335539,0.2360978425,0.4251685739,Goblin,859,0.490843079422927,0.3803183670475333,0.5639859957929828,0.2957124044566328,clear
0.9232668877,0.0315125249,0.045220647,Ghost,860,0.2293253789416753,0.5841135407551247,0.3644420680796746,0.40985527232669866,white
0.4868213832,0.3444648385,0.1687137932,Ghost,862,0.47980398128839286,0.7437667575273824,0.2831416553932847,0.49054855905535183,black
0.0543660149,0.4506877363,0.4949462712,Goblin,863,0.39848300312681956,0.4495503114188518,0.6664110976654781,0.5447425276366072,blue
0.0175382774,0.9164342284,0.0660274625,Ghoul,865,0.5413531888176186,0.6845920706387648,0.7025457246032077,0.5798898292989817,black
0.3434998095,0.1122637764,0.5442364216,Goblin,866,0.45250837758242457,0.06583832244898044,0.15941607888772957,0.3337749476425184,clear
0.0173581541,0.8194076419,0.1632342041,Ghoul,868,0.5842228367188558,0.43261865015916234,0.6755808043434651,0.542931307483179,white
0.8128448129,0.0830720216,0.1040831283,Ghost,869,0.3623382310715588,0.5807382947123437,0.4984418230355974,0.35269070215496073,clear
0.074765183,0.8496633172,0.0755714849,Ghoul,870,0.36622766474648283,0.6825017938308631,0.8578172348542199,0.4612940779505166,clear
0.224248752,0.2673693597,0.5083819032,Goblin,871,0.4983141791013112,0.3740591817820526,0.4066184575928734,0.4132505256431665,clear
0.1288946122,0.5816556215,0.289449811,Ghoul,872,0.4729870618069618,0.5430865946049376,0.6448241753036719,0.4160427521059445,clear
0.0255612731,0.8514223695,0.1230163723,Ghoul,875,0.49702169668896456,0.4312111454133839,0.6194551465074561,0.6608238789664583,white
0.7379593253,0.1296996027,0.1323410273,Ghost,876,0.43709586315549986,0.5452491027954017,0.27015415854189184,0.3147107000412252,white
0.8874911666,0.0507977568,0.0617110841,Ghost,879,0.3076441102844663,0.5992165483011355,0.5782938822071038,0.21554219675488934,black
0.0192946307,0.7359231114,0.2447822541,Ghoul,880,0.5611841779482624,0.2783310298918879,0.6992667628877934,0.5546760346041134,clear
0.0285190996,0.8623932004,0.1090877503,Ghoul,881,0.5552415173093617,0.332323137056957,0.6342956981796333,0.7097365837714882,black
0.0626734197,0.7016651034,0.2356614619,Ghoul,882,0.35192302316137825,0.2936184321489193,0.5406705014950834,0.7964180369671884,clear
0.1165637448,0.1471748948,0.7362613082,Goblin,883,0.40117889646587734,0.34688114794422503,0.5737227960320397,0.41772839960865116,white
0.0938492119,0.4083068073,0.4978440106,Goblin,884,0.4975558229162766,0.3364805022752795,0.4765960471374961,0.5056955990539572,clear
0.9314957261,0.0274093207,0.0410949886,Ghost,885,0.34476013433135677,0.7604891384809525,0.315304978942705,0.2998737063562351,white
0.0104692243,0.9750403762,0.0144904284,Ghoul,887,0.49733484389134264,0.6036575623053008,0.8007469117801166,0.7114932266181686,blue
0.0506949835,0.4918525517,0.4574525356,Ghoul,888,0.6502889345718917,0.34066027099322926,0.6113599325976219,0.4992693396429319,white
0.0117419157,0.9298862219,0.0583718233,Ghoul,891,0.487515630655963,0.4567954683157817,0.6912510876757189,0.6874193656151879,green
0.0404549725,0.8840574622,0.0754876211,Ghoul,892,0.6026294661704815,0.7324977157120338,0.6275185500798994,0.8150083867631934,white
0.1534907818,0.240236178,0.6062729955,Goblin,893,0.3775725702958888,0.39015793080049815,0.6964648289002103,0.3553731859893817,blue
0.8730635047,0.0760997832,0.0508367345,Ghost,894,0.2291612575282136,0.601264695795748,0.191282181876435,0.47511512070070344,clear
0.0099222995,0.9492896795,0.0407880433,Ghoul,895,0.5104973968247725,0.4983474541673617,0.7080199158094475,0.714153854408193,white
0.9616519213,0.0162831265,0.0220649745,Ghost,898,0.33147215359934745,0.7658345649295655,0.3382066518541627,0.19343091476467483,clear
0.9290012121,0.0283908062,0.0426079817,Ghost,899,0.2567891927553072,0.6918024425042691,0.4151968053837178,0.3489712010801874,white
